"stopPK","sourceStopID","stopName","stopLat","stopLon"
466,B00562P,Gg. Subuh,-6.211257,106.89058
467,B01156P,Jln. Industri 1,-6.20329,106.62026
468,B03033P,Pusdiklat Kemenag 2,-6.312209,106.75252
469,B04964P,Simpang Lagoa Ciampea,-6.108978,106.9077
470,P00197,Puri Beta 1,-6.230596,106.72602
471,B00255P,Cililitan Besar 1,-6.263567,106.86709
472,B00325P,Dukuh Atas 3,-6.20565,106.8225
473,B05252P,SMAK Penabur Enam 1,-6.114247,106.77389
474,B03311P,Santo Lukas,-6.244763,106.84319
475,B00159P,Blok F,-6.188552,106.81249
476,B05825P,Univ. Borobudur 2,-6.241463,106.89608
477,B00222P,Bundaran Senayan 2,-6.227877,106.80068
478,B04321P,Sbr. SD Kartika X-4,-6.259265,106.75617
479,B01963P,Kemenkes 2,-6.2287,106.83302
480,B02627P,Ps. Kemayoran,-6.161032,106.8549
481,B04685P,Seskoal 2,-6.238015,106.77247
482,B01515P,Jln. Pratama I Rorotan,-6.141574,106.95616
483,B02096P,Kramat Pela,-6.249958,106.79544
484,B00083P,Atrium 1,-6.177759,106.8412
485,B02734P,Pengadilan Negeri Jakut,-6.126807,106.85654
486,B01961P,Kemayoran Landas Pacu Timur 2,-6.152025,106.85383
487,B05693P,Telkom Grapari,-6.18222,106.83297
488,B05599P,Taman Jln. Bhakti 2,-6.105763,106.94029
489,B06880P,Jln. Danau Sunter Barat 2,-6.139546,106.856814
490,B03892P,Sbr. KBN Sukapura,-6.143455,106.92204
491,B05899P,Wolter Monginsidi,-6.238799,106.81376
492,B05981P,Sbr. Musala Al Ishlah,-6.12769,106.81764
493,B01035P,Jln. Delima Raya,-6.173827,106.78413
494,B00341P,Erha Clinic,-6.147269,106.89796
495,B02997P,Pulo Gadung,-6.183245,106.90868
496,P00065,Gatot Subroto Jamsostek Arah Barat,-6.233551,106.82208
497,B00897P,Jln. Banjarsari II,-6.291119,106.79511
498,P00103,Karet Kuningan,-6.21667,106.830737
499,B04950P,Simpang Kopi Kali Besar Barat,-6.134507,106.81106
500,B05642P,Taman Puring 2,-6.242596,106.78793
501,B00720P,Gunung Agung,-6.181755,106.83717
502,B01033P,Jln. Daud I Sukabumi Utara,-6.206437,106.77434
503,P00062,Gambir 1,-6.174612,106.8304
504,B03425P,SDN Rorotan 07,-6.146566,106.95638
505,B04000P,Sbr. LP Cipinang,-6.214403,106.88451
506,B00792P,Imigrasi Jaktim 2,-6.214552,106.8818
507,B04133P,Sbr. Ps. Bukit Duri,-6.217564,106.85417
508,B00722P,Gunung Sahari Mangga Dua Timur,-6.137032,106.83254
509,B03824P,Sbr. Jln. Rasamala Dalam,-6.174903,106.80482
510,B06675P,Tebet Eco Park Selatan 5,-6.241581,106.85242
511,B02559P,Pancoran 1,-6.246552,106.84291
512,B00556P,Gg. Sawo Joglo,-6.217751,106.75034
513,P00104,Karet Sudirman,-6.212457,106.82003
514,B00145P,Bintaro Gg. Masjid,-6.27026,106.75217
515,B05723P,Term. Rawamangun,-6.198002,106.89099
516,B00596P,Gedung Granadi,-6.231311,106.83301
517,B01838P,Karet Tengsin,-6.20698,106.81696
518,B02863P,Plaza Indonesia,-6.193733,106.8228
519,,Fatmawati 1,-6.292571,106.79743
520,B05937P,YPI Asyaadah,-6.191129,106.94382
521,B01153P,Jln. Ikan Hias Batu Ampar,-6.27255,106.86272
522,B00781P,Hotel Olive 1,-6.217195,106.61882
523,B06660P,Kasi Dikdas 1,-6.222363,106.92318
524,B05554P,Sunter Kelapa Gading 1,-6.142707,106.89049
525,P00025,Bundaran HI,-6.193021,106.823
526,B01638P,Jln. Taman Jatibaru Timur,-6.182778,106.8129
527,B04045P,Sbr. Masjid At Taqwa Rawa Kuning,-6.20319,106.96027
528,B01968P,Kementerian ESDM,-6.183203,106.82382
529,P00221,Seskoal,-6.238064,106.77121
530,B02801P,Perum Tpi 2,-6.19745,106.93516
531,B05630P,Taman Modern 1,-6.185359,106.94843
532,B04395P,Sbr. Sekolah Saint Caroline,-6.157308,106.87164
533,B03344P,SDN Cibubur 01,-6.354808,106.87871
534,B00378P,FX Sudirman,-6.225532,106.8037
535,B03405P,SDN Penggilingan,-6.205255,106.93004
536,B03923P,Sbr. Kel. Lebak Bulus,-6.303113,106.7847
537,B05351P,SMPN 143,-6.108442,106.93549
538,B00429P,Gg. CC Palmerah,-6.201889,106.7883
539,B00093P,Badan Diklat Kejaksaan RI,-6.304295,106.82095
540,B04381P,Sbr. Sekolah Bhineka Tunggal Ika,-6.15058,106.80752
541,B03035P,Pusdiklatnas 1,-6.104867,106.9394
542,B02234P,Masjid Al Barokah 1,-6.301819,106.91382
543,P00207,RS Islam,-6.168676,106.87027
544,B03205P,Rsu Pengayoman,-6.214694,106.88352
545,B05773P,Tosari 1,-6.199166,106.82334
546,P00239,Sunter Boulevard Barat,-6.14965,106.889
547,B03416P,SDN Pondok Labu 11,-6.313269,106.80221
548,P00295,Mangga Besar Arah Utara,-6.15325,106.817536
549,B02209P,Mandiri Griya Mampang,-6.240269,106.82884
550,B02737P,Perempatan Cempaka Putih Barat XXVI,-6.176166,106.86402
551,P00169,Penggilingan,-6.214132,106.93961
552,P00058,Flyover Klender,-6.213596,106.90306
553,B03156P,RS Mitra Keluarga 2,-6.24088,106.99285
554,B02145P,Litbang Depnaker Jaktim,-6.31213,106.86264
555,B05450P,St. Jayakarta 2,-6.140453,106.82291
556,P00268,Velbak,-6.239433,106.78552
557,P00046,Danau Agung,-6.146869,106.85805
558,B05224P,Simprug 2,-6.225306,106.78929
559,P00063,Gambir 2,-6.178929,106.83106
560,P00294,Sawah Besar Arah Selatan,-6.157368,106.818661
561,B00480P,Gg. H. Seman Susukan,-6.327213,106.86898
562,B00028P,Al Khairiyah School,-6.236593,106.9176
563,B01631P,Jln. Swasembada Barat VIII,-6.123894,106.88502
564,P00087,Jelambar,-6.166548,106.78651
565,B05643P,Taman Rasuna Tower 10,-6.218581,106.83599
566,B03019P,Puri Swadaya,-6.23716,106.91961
567,B02730P,Pengadegan Selatan III,-6.251274,106.855803
568,B02761P,Pertamina Kilang Minyak,-6.108789,106.90537
569,B03457P,Sbr. BBPK Jakarta,-6.301958,106.79794
570,B06666P,Kodim 0505 1,-6.211958,106.94722
571,B02895P,Poins Square,-6.289207,106.77718
572,B00925P,Jln. Belimbing Terusan,-6.115462,106.92147
573,B04287P,Sbr. RS Mediros,-6.179204,106.90379
574,B03986P,Sbr. KPAI,-6.189345,106.833207
575,B02143P,Lion Metal 2,-6.185858,106.95209
576,B02758P,Persahabatan,-6.20222,106.88512
577,B03286P,Rusun Pesakih,-6.161468,106.71698
578,P00232,Stasiun Jatinegara Arah Utara,-6.21542,106.8742
579,B06295P,Gg. VIII Muara Baru,-6.122869,106.80402
580,P00089,Jembatan Besi,-6.152005,106.7949
581,B04604P,Sbr. YPI Asyaadah,-6.19093,106.94391
582,B05820P,UMJ 1,-6.296065,106.76544
583,B04505P,Sbr. Standard Chartered,-6.217407,106.81934
584,B03119P,RS Adhiyaksa,-6.307077,106.8932
585,B04728P,Simpang Blok A,-6.187214,106.81611
586,B00065P,Arion Mall,-6.193631,106.89068
587,B02457P,Minimarket Benda Raya 1,-6.104146,106.70914
588,B05235P,Slamet Riyadi 1,-6.208434,106.85904
589,P00098,Kali Besar Barat,-6.135355,106.81143
590,B00108P,Bandar Djakarta Bekasi,-6.227085,106.99683
591,B01813P,Kanisius,-6.185327,106.83551
592,B06073P,SPBU Limo Cinere 1,-6.343161,106.77878
593,P00038,Cempaka Timur,-6.166584,106.87591
594,P00184,Pondok Indah 1,-6.286761,106.77999
595,B03789P,Sbr. Jln. Melur Tugu VI,-6.124483,106.90789
596,B02871P,Plaza Senayan 1,-6.224748,106.798376
597,B05361P,SMPN 188,-6.307289,106.87793
598,B05499P,St. Rawa Buaya,-6.163471,106.72374
599,B03907P,Sbr. Kel. Balekambang,-6.281594,106.84994
600,B05634P,Taman Pangkalan Jati Kalimalang,-6.24599,106.9053
601,B01953P,Kel. Tanah Tinggi,-6.183861,106.84926
602,B02541P,Otorita Asahan,-6.223991,106.8159
603,B02636P,Ps. Kopro 2,-6.177343,106.78369
604,B00252P,Cilandak Tengah,-6.29203,106.8021
605,B05838P,Univ. Satyagama,-6.143228,106.7295
606,B06311P,Rusun Nagrak,-6.12462,106.94823
607,B01881P,Kec. Pasar Minggu,-6.285563,106.8353
608,B05897P,Wisma SMR,-6.150176,106.88771
609,B02598P,Ps. Ciplak Cibesel,-6.236104,106.88067
610,B06740P,Sbr. Jln. Barito II,-6.248808,106.795903
611,B05241P,Slipi Petamburan 1,-6.201627,106.8001
612,B00320P,DPP FPI,-6.194368,106.80536
613,P00052,Dukuh Atas 2,-6.203276,106.82377
614,B01412P,Jln. Mutiara Benhil,-6.209709,106.81236
615,B02534P,Nurul Fikri Buaran,-6.220706,106.91798
616,B05168P,Simpang Tanah Abang II Cideng,-6.175292,106.81209
617,B03969P,Sbr. Komplek DPR III,-6.215021,106.73294
618,B00795P,Imperium,-6.210363,106.83059
619,B01532P,Jln. Rama IX,-6.299269,106.90856
620,B06872P,Sbr. Jln. Ancol Selatan,-6.134139,106.855696
621,B02916P,Poltek Bunda Kandung,-6.312052,106.83849
622,P00001,Adam Malik,-6.236466,106.74786
623,B05433P,Pegangsaan Timur,-6.199263,106.84205
624,B01705P,Jln. Warakas II,-6.117016,106.88045
625,B02756P,Perpustakaan Umum Daerah,-6.222302,106.83261
626,B00318P,Dittopad 2,-6.174618,106.85009
627,B00455P,Gg. H. Abdullah Marunda,-6.125838,106.95684
628,B03870P,Sbr. Jln. Tebet Utara III,-6.225521,106.85245
629,B02748P,Permai Koja 2,-6.113777,106.89326
630,B01510P,Jln. Poncol Jaya 2,-6.239441,106.81883
631,P00279,Pancoran Tugu Arah Timur,-6.243082,106.84392
632,B06000P,Ancol Pintu 2,-6.12719,106.84461
633,P00077,Halimun,-6.205137,106.83338
634,B02512P,Mushola Al Muhajirin Cibubur,-6.360526,106.87535
635,B05514P,St. Universitas Pancasila,-6.339371,106.83396
636,B04382P,Sbr. Sekolah Charitas Pondok Labu,-6.304955,106.79879
637,B02389P,Mayang Permai,-6.116421,106.75963
638,B00119P,Batan H Kaman,-6.296551,106.77338
639,B04552P,Sbr. TK Al Husna Petukangan Utara,-6.231887,106.74517
640,B02603P,Ps. Enjo 1,-6.215023,106.87779
641,B04661P,Sekolah Tarsisius 2,-6.199502,106.7824
642,P00183,Polda Metro Jaya,-6.221094,106.81028
643,B03699P,Sbr. Jln. Gading Raya II,-6.206814,106.88183
644,P00028,Cakung United Tractors,-6.18324,106.92998
645,B03079P,Rawa Barat 1,-6.238813,106.8159
646,B00791P,Imigrasi Jaktim 1,-6.214787,106.88182
647,B04043P,Sbr. Masjid Assaadah Malaka Jaya,-6.225898,106.93885
648,B03865P,Sbr. Jln. Taman Enau,-6.232561,106.93361
649,B05509P,St. Tj. Barat 2,-6.307681,106.8386
650,B03710P,Sbr. Jln. H. Hanafi Cipinang,-6.22869,106.8933
651,B05892P,Wisma Nusantara,-6.193425,106.82319
652,P00209,RS Tarakan,-6.171146,106.81011
653,B01468P,Jln. Penataran,-6.20228,106.84418
654,B03247P,Ruko Meruya Ilir,-6.197437,106.75067
655,B02777P,Pertigaan Jengki Raya,-6.255038,106.87911
656,P00060,Flyover Raya Bogor,-6.3065,106.8657
657,B01441P,Jln. Palmerah Barat IV,-6.206862,106.78637
658,P00224,Slamet Riyadi,-6.208533,106.85929
659,B03867P,Sbr. Jln. Tari Klasik,-6.169296,106.91083
660,P00222,Setiabudi Utara,-6.209189,106.830237
661,B01835P,Karet Sudirman 1,-6.212995,106.82
662,B05622P,Taman Margahayu 2,-6.24846,107.02153
663,B06557P,Kampus Frans Seda,-6.204283,106.87857
664,B01157P,Jln. Industri 2,-6.203092,106.62023
665,B00452P,Gg. H. Abdul Rohim Marunda,-6.120614,106.957
666,B06590P,Sbr. Jln. Komplek Yuka,-6.12603,106.91702
667,B02066P,Komplek Ruko Interkota,-6.166979,106.72717
668,B03075P,Ramayana Semper,-6.127723,106.91711
669,B03683P,Sbr. Jln. Damai Kalisari,-6.338486,106.85983
670,B03298P,Rusun Tipar Cakung,-6.171493,106.93731
671,P00151,Pasar Enjo,-6.214881,106.87819
672,B05993P,Polsek Pademangan,-6.12944,106.84317
673,B05080P,Simpang Pluit Raya,-6.127123,106.80441
674,B06053P,Selatan St. Gondangdia,-6.187059,106.8329
675,B01529P,Jln. Puri Lingkar Dalam,-6.184763,106.73503
676,P00243,Taman Kota,-6.157176,106.75789
677,B02077P,Koperasi Serba Usaha,-6.222036,106.89954
678,B02800P,Perum Tpi 1,-6.197379,106.93513
679,B01509P,Jln. Poncol Jaya 1,-6.239706,106.81889
680,B00163P,BNI Syariah,-6.227256,106.83291
681,B03977P,Sbr. Komplek Pacul Mas,-6.221005,106.89961
682,B04517P,Sbr. Sunter Icon,-6.134808,106.85595
683,B02433P,Mess Wirayudha 2,-6.242076,106.88072
684,B02556P,Palem Semi 1,-6.218812,106.61807
685,B01798P,Kalideres 1,-6.154249,106.70544
686,P00004,ASEAN,-6.239889,106.79897
687,P00282,Grogol 2 Arah Selatan,-6.167435,106.78856
688,B02811P,Perumahan Meruya Indah,-6.201783,106.7401
689,B01930P,Kel. Marunda,-6.124938,106.95818
690,B00908P,Jln. Batu Permata V,-6.279588,106.86244
691,P00293,Sawah Besar Arah Utara,-6.157418,106.81846
692,B06811P,Kampung Budaya Betawi Sukapura,-6.142087,106.922
693,B03201P,RSPAD 3,-6.175462,106.83922
694,B03913P,Sbr. Kel. Ciracas,-6.32881,106.87779
695,B00118P,Batalyon Kavaleri 2,-6.252704,106.65081
696,B00171P,Boulevard Kelapa Cengkir Raya,-6.165966,106.90211
697,B01300P,Jln. Kramat IV Rawabinong,-6.299375,106.909219
698,B03150P,RS Medika Permata Hijau 3,-6.218375,106.77849
699,B04407P,Sbr. Sentral Bisnis Harapan Indah,-6.191491,106.97667
700,B06544P,Manggarai 1,-6.208717,106.84808
701,B06645P,Kantor Lurah Gandul,-6.34007,106.79381
702,P00154,Pasar Jatinegara,-6.215744,106.86632
703,B00323P,DPRD DKI Jakarta,-6.182886,106.82851
704,B05816P,TVRI,-6.213698,106.80086
705,P00076,Gunung Sahari Mangga Dua,-6.136817,106.83237
706,B03786P,Sbr. Jln. Masjid Al Munir,-6.271471,106.87734
707,P00238,Sunan Giri,-6.193267,106.88367
708,P00050,Dispenda Samsat Barat,-6.154634,106.7381
709,B01325P,Jln. Lorong 22,-6.108141,106.89932
710,B01184P,Jln. Kaimun Jaya,-6.292537,106.78705
711,B01437P,Jln. Palatehan,-6.240057,106.800758
712,B01204P,Jln. Karang Tengah Raya,-6.309964,106.78105
713,B00620P,Gerbang Tol Meruya Selatan 1,-6.20619,106.73882
714,B03054P,Puskesmas Kel. Papanggo,-6.129791,106.87234
715,B00645P,Giant Pondok Gede 1,-6.278286,106.91327
716,B02416P,Menara Mulia,-6.225452,106.81678
717,B00674P,Graha Kirana,-6.150359,106.88755
718,B00078P,Astek,-6.291175,106.66598
719,B03550P,Sbr. Gg. Nusa Indah Ciracas,-6.326059,106.86869
720,B05560P,Superindo Bulak Kapal 2,-6.249488,107.02384
721,B03697P,Sbr. Jln. Flamboyan Srengseng,-6.201447,106.75576
722,B00610P,Gelanggang TB Simatupang,-6.289097,106.77909
723,B02886P,Pluit 1,-6.115636,106.7909
724,B04344P,Sbr. SDN Johar Baru 10,-6.181178,106.86028
725,P00015,Bidara Cina,-6.229724,106.86721
726,B04158P,Sbr. Ps. Lokbin Muria,-6.221093,106.83844
727,P00188,Pramuka BPKP,-6.192192,106.87401
728,B03439P,Sbr. Airy Eco Binus,-6.195238,106.78878
729,P00012,Bendungan Hilir,-6.217137,106.81528
730,B06177P,Pool Pangkalan Jati,-6.248386,106.91713
731,B04016P,Sbr. Manhattan Hotel,-6.225591,106.83013
732,B02086P,KPP Pratama Cakung 2,-6.187946,106.96142
733,B03183P,RS Tria Dipa,-6.250297,106.84261
734,P00159,Pasar Rumput,-6.207125,106.84112
735,B00390P,Gambir 3,-6.178796,106.83095
736,B03717P,Sbr. Jln. H. Matasan,-6.317581,106.82484
737,B03278P,Rusun Karang Anyar,-6.153256,106.82748
738,B01080P,Jln. Gorontalo II,-6.11345,106.88277
739,P00091,Jembatan Gantung,-6.155513,106.74946
740,B05508P,St. Tj. Barat 1,-6.307524,106.83926
741,B02214P,Manggala Wanabakti,-6.204951,106.79963
742,B02016P,Komplek Abadi 2,-6.229722,106.90813
743,B06542P,Sbr. RPTRA Pesona Manggarai,-6.213105,106.85284
744,B05950P,Jln. Andara Raya,-6.327861,106.80061
745,B02254P,Masjid Al Mukarromah Lagoa,-6.112929,106.91075
746,B03590P,Sbr. Gereja Kristen Jawa,-6.2014,106.88588
747,B01158P,Jln. Industri I,-6.147508,106.83679
748,B00308P,Dinas Olahraga Dan Pemuda,-6.219715,106.86802
749,B03217P,RSUD Pesanggrahan,-6.258241,106.75706
750,B01781P,Joglo,-6.220009,106.74171
751,B05408P,SPBU Jln. Guru,-6.318164,106.83745
752,B03244P,Ruko Kemanggisan Raya,-6.196763,106.78222
753,B03398P,SDN Meruya Utara 02 Pagi,-6.199267,106.74166
754,B01027P,Jln. Damai PBSI Cilangkap,-6.332964,106.89167
755,B02053P,Komplek Mandiri Giant Express 2,-6.297573,106.76499
756,B06277P,Jln.Tebet Barat V,-6.233937,106.8477
757,P00134,Matraman 1,-6.19998,106.85443
758,P00086,Jatinegara RS Premier,-6.221412,106.86807
759,B03409P,SDN Pesanggrahan 10 Pagi,-6.259198,106.75694
760,B01235P,Jln. Kb. Nanas,-6.220356,106.78136
761,B03591P,Sbr. Gereja Oikumene,-6.262305,106.88696
762,B00866P,Jln. Arus Jati,-6.208011,106.90193
763,B04217P,Sbr. Polsek Jagakarsa,-6.350808,106.80775
764,B00027P,Al Izhar Pondok Labu 2,-6.311504,106.79104
765,B02317P,Masjid Jami Al Makmur 1,-6.189195,106.81549
766,B06668P,Bengkel Jln. Letjen Suprapto,-6.174721,106.85362
767,B00498P,Gg. Koperasi Ciracas,-6.327325,106.86902
768,B01265P,Kemang Raya 40,-6.265429,106.81602
769,B05311P,SMKN 28,-6.284944,106.79578
770,B02087P,KPP Pratama Cilandak,-6.292521,106.80893
771,P00039,Cikoko Stasiun Cawang Arah Barat,-6.243359,106.85815
772,B00494P,Gg. Kelor,-6.211791,106.86043
773,B05276P,SMAN 65,-6.200842,106.76904
774,B00816P,ITC Roxy,-6.16737,106.80248
775,P00048,Departemen Pertanian,-6.294641,106.82213
776,B02476P,Monas 2,-6.175999,106.82311
777,B03254P,Ruko Pondok Pinang Centre,-6.27349,106.77388
778,B03675P,Sbr. Jln. Cikoko Timur I,-6.244364,106.85867
779,B02298P,Masjid Darussalam Cipedak,-6.346656,106.81014
780,B00968P,Jln. Busika Raya Ciracas,-6.330017,106.87304
781,B02272P,Masjid As Sudairi,-6.220626,106.8591
782,B00264P,Cipinang Kb. Nanas 1,-6.231595,106.87615
783,P00003,Ancol,-6.127563,106.83039
784,B02154P,Lotte Mall Kuningan 1,-6.22332,106.8229
785,P00244,Tanah Apit,-6.182793,106.97608
786,B02864P,Plaza Kalibata,-6.256423,106.85566
787,B00762P,Harapan Indah Boulevard,-6.186073,106.97502
788,B03248P,Ruko Moh Kahfi II,-6.335794,106.827
789,B00844P,Jln. Al Hidayah Basmol,-6.163241,106.75058
790,B01788P,JPO Mandiri,-6.184803,106.81513
791,P00252,Tegal Parang Arah Timur,-6.239005,106.83106
792,B01167P,Jln. Jatinegara Timur II,-6.218464,106.87018
793,P00135,Matraman 2,-6.19891,106.8545
794,B05216P,Simpang Waru Gedong,-6.29329,106.85793
795,P00093,Jembatan Tiga Arah Utara,-6.133383,106.79267
796,B04020P,Sbr. Masjid Al Falah Pinang,-6.274229,106.77506
797,B02891P,Plumpang Pertamina 1,-6.127927,106.89336
798,P00019,BTC,-6.258292,107.02069
799,B00342P,Essence Dharmawangsa,-6.257365,106.80495
800,B02339P,Masjid Jami Attaubah 2,-6.231559,106.87297
801,B00058P,Apartemen Simprug Teras,-6.232197,106.78874
802,B01914P,Kel. Duri Kepa,-6.185225,106.77307
803,B01397P,Jln. Metro Duta 1,-6.283107,106.78028
804,B06421P,SATLAK Johar Baru,-6.186499,106.861084
805,B03558P,Sbr. Gg. Robaya,-6.333212,106.82825
806,B03429P,SDN Sukabumi Utara 04,-6.206569,106.77233
807,B00967P,Jln. Bungur VIII Rambutan,-6.316023,106.88494
808,B01677P,Jln. Teluk Mandar 2,-6.238944,106.91004
809,B02972P,Pospol Jati Bunder,-6.189707,106.81317
810,B00400P,Gg. Ali,-6.307683,106.87636
811,B01555P,Jln. Salam IV,-6.20349,106.77897
812,B04766P,Simpang Cilandak Tengah Raya 1,-6.291253,106.80188
813,B06040P,Pantai Maju,-6.093637,106.75068
814,P00258,Tipar Cakung,-6.183387,106.92463
815,B03291P,Rusun Rawa Bebek,-6.196241,106.9658
816,B00806P,IRTI,-6.1803,106.82618
817,B05976P,Jln. B,-6.13446,106.83491
818,B04610P,Sekolah Al Huda 1,-6.149731,106.72736
819,B03856P,Sbr. Jln. Sunter Jaya V,-6.159028,106.86971
820,B06058P,Kuningan Utama,-6.21335,106.83547
821,B00425P,Gg. Borobudur Ragunan,-6.306803,106.81679
822,B02638P,Ps. Kramat Jati 2,-6.269037,106.86664
823,B03282P,Rusun Marunda,-6.097099,106.96231
824,B00036P,Ampera 2,-6.292641,106.81563
825,B05488P,St. MRT Fatmawati,-6.292589,106.7936
826,P00158,Pasar Pulo Gadung,-6.187434,106.90591
827,B02941P,Pool Hiba Utama 1,-6.206384,106.90269
828,B05697P,Telkomsel Jln. Nangka,-6.304254,106.84593
829,B02804P,Perumahan Buddha Tzu Chi 1,-6.107548,106.77192
830,B03012P,Puri Casablanca,-6.225081,106.8384
831,B02079P,Koramil Jln. Brigjen Katamso,-6.189138,106.80508
832,B00260P,Cipinang Baru,-6.206806,106.89025
833,B03206P,RSUD Boulevard Raya,-6.13781,106.7304
834,P00261,Tosari,-6.196892,106.82309
835,B01790P,JPO Timur Pondok Indah 1,-6.287054,106.77989
836,P00249,Tebet Eco Park II Arah Barat,-6.243338,106.85212
837,B02613P,Ps. Hek 2,-6.286261,106.87094
838,B05110P,Simpang Raya Bogor Cililitan,-6.264191,106.86585
839,P00148,Pasar Baru Timur,-6.162272,106.83811
840,B05858P,Villa Bukit Gading,-6.157028,106.89966
841,B04480P,Sbr. SMPN 209,-6.288607,106.86376
842,B04101P,Sbr. MNC Center,-6.182744,106.83084
843,B04708P,Simpang Arteri Kebayoran Lama,-6.219148,106.77902
844,B06767P,Sbr. Masjid Al Iman Cipinang,-6.222779,106.887229
845,B02072P,Komplek Wijaya Kusuma 3,-6.229042,106.90486
846,B02832P,PIK Avenue,-6.108595,106.73978
847,P00072,Glodok,-6.1445,106.81545
848,B02208P,Mandara Permai 6,-6.11621,106.75871
849,P00172,Permata Hijau,-6.221427,106.78325
850,B03313P,MH Thamrin 1,-6.188081,106.82317
851,B03650P,Sbr. Jln. Bendungan Hilir Gg. IV,-6.212801,106.81255
852,B03032P,Pusdiklat Kemenag 1,-6.312075,106.75228
853,B05078P,Simpang Pitungan,-6.100212,106.9606
854,B02029P,Komplek Dirgantara III Halim PK,-6.284809,106.90458
855,B00169P,Boulevard Janur Elok Raya 1,-6.150581,106.90954
856,B01760P,Jembatan Pesakih Semanan,-6.155824,106.716
857,B04764P,Simpang Cibubur III/I,-6.344359,106.87407
858,P00177,PGC 1,-6.262494,106.86635
859,B06078P,Sbr. RS Dr. Sulianti Saroso,-6.130496,106.86145
860,B03885P,Sbr. Jembatan Sukamulya III,-6.170489,106.85205
861,B05573P,Taman Asem PPSU Tj. Priok,-6.117021,106.86998
862,,Sisma Medikal,-6.113174,106.91771
863,B05912P,Yayasan Al Kholidin,-6.246823,106.80566
864,P00187,Pos Pengumben,-6.212935,106.77226
865,P00198,Puri Beta 2,-6.230532,106.72371
866,B01195P,Jln. Kampung Baru,-6.170069,106.74932
867,B02075P,Komplek Zeni Raya Bogor,-6.340042,106.86903
868,B01862P,Kb. Jeruk 1,-6.194741,106.76878
869,B06129P,BPPK Jakarta,-6.189843,106.858846
870,B05624P,Taman Mataram,-6.232899,106.80053
871,B04271P,Sbr. RPTRA Menara,-6.213057,106.73131
872,B00039P,Ampera Garden,-6.288794,106.81818
873,B01622P,Jln. Swadaya Raya,-6.228375,106.91677
874,P00171,Permai Koja Arah Utara,-6.11413,106.89309
875,P00156,Pasar Kramat Jati,-6.268822,106.86663
876,B01849P,Kavling Pengadilan Jln. Dermaga,-6.222991,106.9072
877,B00876P,Jln. Asshofa Raya,-6.213287,106.78166
878,B00030P,Al Mukhlisin,-6.128569,106.792084
879,B03915P,Sbr. Kel. Duri Kepa,-6.185524,106.77367
880,B01334P,Jln. Madrasah I Bojong Raya,-6.168523,106.7341
881,B05925P,Yayasan Muhammadiyah 2,-6.196871,106.81431
882,B00112P,Bank Indonesia 1,-6.181904,106.823097
883,B01947P,Kel. Srengseng,-6.203472,106.75694
884,B00037P,Ampera 3,-6.291196,106.81706
885,B05431P,St. Cikini Barat,-6.199614,106.84183
886,B03761P,Sbr. Jln. Lagoa Kanal,-6.111783,106.8841
887,B05130P,Simpang Rukun 2,-6.308207,106.91766
